transaction_id,product_id,product_name,department,date,day_of_week,is_weekend,month,peak_hour,festival_flag,base_price,discount_pct,current_price,cost_price,inventory_level,inventory_ratio,units_sold,revenue,profit,store_id
8384,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-13,5,1,4,19,0,5.12,0.0,5.12,2.42,69,0.69,9,46.08,24.3,1
8385,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-14,6,1,4,10,0,5.12,0.0,5.12,2.42,22,0.22,9,46.08,24.3,1
8386,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-15,0,0,4,10,0,5.12,5.0,4.86,2.42,55,0.55,9,43.74,21.96,1
8387,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-16,1,0,4,17,0,5.12,0.0,5.12,2.42,35,0.35,7,35.84,18.9,1
8388,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-17,2,0,4,9,0,5.12,0.0,5.12,2.42,56,0.56,8,40.96,21.6,1
8389,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-18,3,0,4,18,0,5.12,0.0,5.12,2.42,33,0.33,7,35.84,18.9,1
8390,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-19,4,0,4,18,0,5.12,0.0,5.12,2.42,80,0.8,6,30.72,16.2,1
8391,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-20,5,1,4,17,0,5.12,0.0,5.12,2.42,37,0.37,10,51.2,27.0,1
8392,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-21,6,1,4,18,0,5.12,0.0,5.12,2.42,34,0.34,11,56.32,29.7,1
8393,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-22,0,0,4,10,0,5.12,5.0,4.86,2.42,44,0.44,6,29.16,14.64,1
8394,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-23,1,0,4,17,0,5.12,0.0,5.12,2.42,84,0.84,7,35.84,18.9,1
8395,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-24,2,0,4,19,0,5.12,0.0,5.12,2.42,53,0.53,8,40.96,21.6,1
8396,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-25,3,0,4,17,0,5.12,0.0,5.12,2.42,53,0.53,8,40.96,21.6,1
8397,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-26,4,0,4,19,0,5.12,0.0,5.12,2.42,52,0.52,6,30.72,16.2,1
8398,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-27,5,1,4,19,0,5.12,10.0,4.61,2.42,34,0.34,12,55.32,26.28,1
8399,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-28,6,1,4,10,0,5.12,0.0,5.12,2.42,38,0.38,11,56.32,29.7,1
8400,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-29,0,0,4,10,0,5.12,20.0,4.1,2.42,47,0.47,9,36.9,15.12,1
8401,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-04-30,1,0,4,19,0,5.12,0.0,5.12,2.42,0,0.0,0,0.0,0.0,1
8402,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-01,2,0,5,17,0,5.12,0.0,5.12,2.42,95,0.95,7,35.84,18.9,1
8403,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-02,3,0,5,18,0,5.12,0.0,5.12,2.42,53,0.53,9,46.08,24.3,1
8404,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-03,4,0,5,17,0,5.12,0.0,5.12,2.42,83,0.83,6,30.72,16.2,1
8405,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-04,5,1,5,17,0,5.12,0.0,5.12,2.42,58,0.58,8,40.96,21.6,1
8406,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-05,6,1,5,17,0,5.12,0.0,5.12,2.42,31,0.31,10,51.2,27.0,1
8407,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-06,0,0,5,19,0,5.12,5.0,4.86,2.42,70,0.7,9,43.74,21.96,1
8408,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-07,1,0,5,20,0,5.12,0.0,5.12,2.42,57,0.57,9,46.08,24.3,1
8409,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-08,2,0,5,19,0,5.12,0.0,5.12,2.42,16,0.16,8,40.96,21.6,1
8410,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-09,3,0,5,9,0,5.12,0.0,5.12,2.42,52,0.52,8,40.96,21.6,1
8411,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-10,4,0,5,8,0,5.12,0.0,5.12,2.42,75,0.75,7,35.84,18.9,1
8412,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-11,5,1,5,19,0,5.12,5.0,4.86,2.42,63,0.63,10,48.6,24.4,1
8413,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-12,6,1,5,19,0,5.12,0.0,5.12,2.42,51,0.51,10,51.2,27.0,1
8414,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-13,0,0,5,17,0,5.12,0.0,5.12,2.42,72,0.72,7,35.84,18.9,1
8415,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-14,1,0,5,17,0,5.12,0.0,5.12,2.42,21,0.21,9,46.08,24.3,1
8416,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-15,2,0,5,18,0,5.12,0.0,5.12,2.42,25,0.25,7,35.84,18.9,1
8417,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-16,3,0,5,20,0,5.12,0.0,5.12,2.42,60,0.6,9,46.08,24.3,1
8418,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-17,4,0,5,17,0,5.12,0.0,5.12,2.42,58,0.58,7,35.84,18.9,1
8419,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-18,5,1,5,17,0,5.12,0.0,5.12,2.42,83,0.83,10,51.2,27.0,1
8420,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-19,6,1,5,18,0,5.12,0.0,5.12,2.42,21,0.21,12,61.44,32.4,1
8421,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-20,0,0,5,19,0,5.12,20.0,4.1,2.42,17,0.17,9,36.9,15.12,1
8422,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-21,1,0,5,18,0,5.12,0.0,5.12,2.42,48,0.48,7,35.84,18.9,1
8423,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-22,2,0,5,10,0,5.12,0.0,5.12,2.42,53,0.53,7,35.84,18.9,1
8424,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-23,3,0,5,18,0,5.12,0.0,5.12,2.42,61,0.61,8,40.96,21.6,1
8425,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-24,4,0,5,17,0,5.12,0.0,5.12,2.42,17,0.17,9,46.08,24.3,1
8426,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-25,5,1,5,17,0,5.12,0.0,5.12,2.42,74,0.74,9,46.08,24.3,1
8427,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-26,6,1,5,17,0,5.12,0.0,5.12,2.42,19,0.19,9,46.08,24.3,1
8428,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-27,0,0,5,17,0,5.12,0.0,5.12,2.42,66,0.66,6,30.72,16.2,1
8429,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-28,1,0,5,8,0,5.12,0.0,5.12,2.42,50,0.5,6,30.72,16.2,1
8430,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-29,2,0,5,8,0,5.12,0.0,5.12,2.42,14,0.14,6,30.72,16.2,1
8431,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-30,3,0,5,17,0,5.12,0.0,5.12,2.42,49,0.49,7,35.84,18.9,1
8432,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-05-31,4,0,5,18,0,5.12,0.0,5.12,2.42,44,0.44,9,46.08,24.3,1
8433,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-01,5,1,6,17,0,5.12,0.0,5.12,2.42,59,0.59,13,66.56,35.1,1
8434,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-02,6,1,6,19,0,5.12,0.0,5.12,2.42,75,0.75,13,66.56,35.1,1
8435,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-03,0,0,6,18,0,5.12,0.0,5.12,2.42,38,0.38,10,51.2,27.0,1
8436,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-04,1,0,6,10,0,5.12,0.0,5.12,2.42,54,0.54,7,35.84,18.9,1
8437,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-05,2,0,6,18,0,5.12,0.0,5.12,2.42,48,0.48,9,46.08,24.3,1
8438,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-06,3,0,6,18,0,5.12,0.0,5.12,2.42,15,0.15,7,35.84,18.9,1
8439,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-07,4,0,6,17,0,5.12,0.0,5.12,2.42,37,0.37,9,46.08,24.3,1
8440,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-08,5,1,6,8,0,5.12,0.0,5.12,2.42,61,0.61,11,56.32,29.7,1
8441,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-09,6,1,6,17,0,5.12,0.0,5.12,2.42,57,0.57,13,66.56,35.1,1
8442,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-10,0,0,6,20,0,5.12,0.0,5.12,2.42,52,0.52,7,35.84,18.9,1
8443,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-11,1,0,6,20,0,5.12,0.0,5.12,2.42,59,0.59,9,46.08,24.3,1
8444,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-12,2,0,6,19,0,5.12,0.0,5.12,2.42,66,0.66,8,40.96,21.6,1
8445,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-13,3,0,6,8,0,5.12,0.0,5.12,2.42,34,0.34,9,46.08,24.3,1
8446,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-14,4,0,6,18,0,5.12,0.0,5.12,2.42,36,0.36,7,35.84,18.9,1
8447,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-15,5,1,6,19,0,5.12,0.0,5.12,2.42,73,0.73,12,61.44,32.4,1
8448,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-16,6,1,6,8,0,5.12,0.0,5.12,2.42,48,0.48,9,46.08,24.3,1
8449,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-17,0,0,6,17,0,5.12,0.0,5.12,2.42,83,0.83,7,35.84,18.9,1
8450,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-18,1,0,6,20,0,5.12,0.0,5.12,2.42,49,0.49,10,51.2,27.0,1
8451,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-19,2,0,6,20,0,5.12,0.0,5.12,2.42,61,0.61,9,46.08,24.3,1
8452,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-20,3,0,6,18,0,5.12,0.0,5.12,2.42,55,0.55,10,51.2,27.0,1
8453,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-21,4,0,6,20,0,5.12,0.0,5.12,2.42,59,0.59,8,40.96,21.6,1
8454,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-22,5,1,6,18,0,5.12,0.0,5.12,2.42,42,0.42,11,56.32,29.7,1
8455,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-23,6,1,6,17,0,5.12,0.0,5.12,2.42,41,0.41,11,56.32,29.7,1
8456,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-24,0,0,6,18,0,5.12,20.0,4.1,2.42,65,0.65,10,41.0,16.8,1
8457,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-25,1,0,6,20,0,5.12,0.0,5.12,2.42,23,0.23,8,40.96,21.6,1
8458,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-26,2,0,6,17,0,5.12,0.0,5.12,2.42,65,0.65,8,40.96,21.6,1
8459,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-27,3,0,6,18,0,5.12,0.0,5.12,2.42,69,0.69,7,35.84,18.9,1
8460,39370,Honey Peanut Butter Hot Oatmeal Bowl,breakfast,2024-06-28,4,0,6,19,0,5.12,0.0,5.12,2.42,72,0.72,7,35.84,18.9,1
8461,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-01,0,0,1,20,0,7.2,0.0,7.2,4.21,62,0.62,62,446.4,185.38,1
8462,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-02,1,0,1,17,0,7.2,0.0,7.2,4.21,34,0.34,34,244.8,101.66,1
8463,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-03,2,0,1,10,0,7.2,0.0,7.2,4.21,36,0.36,36,259.2,107.64,1
8464,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-04,3,0,1,19,0,7.2,0.0,7.2,4.21,65,0.65,65,468.0,194.35,1
8465,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-05,4,0,1,19,0,7.2,0.0,7.2,4.21,59,0.59,59,424.8,176.41,1
8466,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-06,5,1,1,20,0,7.2,0.0,7.2,4.21,84,0.84,83,597.6,248.17,1
8467,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-07,6,1,1,17,0,7.2,0.0,7.2,4.21,68,0.68,68,489.6,203.32,1
8468,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-08,0,0,1,18,0,7.2,5.0,6.84,4.21,53,0.53,53,362.52,139.39,1
8469,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-09,1,0,1,17,0,7.2,0.0,7.2,4.21,113,1.0,64,460.8,191.36,1
8470,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-10,2,0,1,19,0,7.2,0.0,7.2,4.21,54,0.54,54,388.8,161.46,1
8471,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-11,3,0,1,18,0,7.2,0.0,7.2,4.21,57,0.57,52,374.4,155.48,1
8472,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-12,4,0,1,19,0,7.2,0.0,7.2,4.21,72,0.72,53,381.6,158.47,1
8473,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-13,5,1,1,10,0,7.2,10.0,6.48,4.21,37,0.37,37,239.76,83.99,1
8474,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-14,6,1,1,17,0,7.2,0.0,7.2,4.21,22,0.22,22,158.4,65.78,1
8475,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-15,0,0,1,10,0,7.2,5.0,6.84,4.21,62,0.62,50,342.0,131.5,1
8476,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-16,1,0,1,18,0,7.2,0.0,7.2,4.21,33,0.33,33,237.6,98.67,1
8477,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-17,2,0,1,20,0,7.2,0.0,7.2,4.21,82,0.82,56,403.2,167.44,1
8478,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-18,3,0,1,8,0,7.2,0.0,7.2,4.21,82,0.82,60,432.0,179.4,1
8479,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-19,4,0,1,19,0,7.2,0.0,7.2,4.21,48,0.48,48,345.6,143.52,1
8480,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-20,5,1,1,18,0,7.2,0.0,7.2,4.21,22,0.22,22,158.4,65.78,1
8481,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-21,6,1,1,9,0,7.2,0.0,7.2,4.21,59,0.59,59,424.8,176.41,1
8482,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-22,0,0,1,8,0,7.2,20.0,5.76,4.21,47,0.47,47,270.72,72.85,1
8483,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-23,1,0,1,17,0,7.2,0.0,7.2,4.21,33,0.33,33,237.6,98.67,1
8484,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-24,2,0,1,8,0,7.2,0.0,7.2,4.21,91,0.91,48,345.6,143.52,1
8485,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-25,3,0,1,10,0,7.2,0.0,7.2,4.21,53,0.53,53,381.6,158.47,1
8486,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-26,4,0,1,17,0,7.2,0.0,7.2,4.21,55,0.55,55,396.0,164.45,1
8487,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-27,5,1,1,18,0,7.2,0.0,7.2,4.21,68,0.68,68,489.6,203.32,1
8488,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-28,6,1,1,19,0,7.2,0.0,7.2,4.21,71,0.71,67,482.4,200.33,1
8489,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-29,0,0,1,9,0,7.2,5.0,6.84,4.21,34,0.34,34,232.56,89.42,1
8490,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-30,1,0,1,17,0,7.2,0.0,7.2,4.21,44,0.44,44,316.8,131.56,1
8491,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-01-31,2,0,1,20,0,7.2,0.0,7.2,4.21,55,0.55,55,396.0,164.45,1
8492,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-01,3,0,2,19,0,7.2,0.0,7.2,4.21,66,0.66,59,424.8,176.41,1
8493,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-02,4,0,2,10,0,7.2,0.0,7.2,4.21,29,0.29,29,208.8,86.71,1
8494,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-03,5,1,2,9,0,7.2,15.0,6.12,4.21,68,0.68,68,416.16,129.88,1
8495,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-04,6,1,2,19,0,7.2,0.0,7.2,4.21,70,0.7,70,504.0,209.3,1
8496,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-05,0,0,2,18,0,7.2,0.0,7.2,4.21,55,0.55,48,345.6,143.52,1
8497,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-06,1,0,2,17,0,7.2,0.0,7.2,4.21,40,0.4,40,288.0,119.6,1
8498,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-07,2,0,2,8,0,7.2,0.0,7.2,4.21,67,0.67,65,468.0,194.35,1
8499,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-08,3,0,2,18,0,7.2,0.0,7.2,4.21,5,0.05,5,36.0,14.95,1
8500,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-09,4,0,2,18,0,7.2,0.0,7.2,4.21,40,0.4,40,288.0,119.6,1
8501,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-10,5,1,2,9,0,7.2,0.0,7.2,4.21,59,0.59,59,424.8,176.41,1
8502,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-11,6,1,2,8,0,7.2,0.0,7.2,4.21,69,0.69,69,496.8,206.31,1
8503,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-12,0,0,2,9,0,7.2,0.0,7.2,4.21,65,0.65,63,453.6,188.37,1
8504,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-13,1,0,2,18,0,7.2,0.0,7.2,4.21,40,0.4,40,288.0,119.6,1
8505,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-14,2,0,2,9,0,7.2,0.0,7.2,4.21,74,0.74,48,345.6,143.52,1
8506,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-15,3,0,2,19,0,7.2,0.0,7.2,4.21,10,0.1,10,72.0,29.9,1
8507,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-16,4,0,2,18,0,7.2,0.0,7.2,4.21,43,0.43,43,309.6,128.57,1
8508,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-17,5,1,2,8,0,7.2,0.0,7.2,4.21,7,0.07,7,50.4,20.93,1
8509,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-18,6,1,2,10,0,7.2,0.0,7.2,4.21,12,0.12,12,86.4,35.88,1
8510,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-19,0,0,2,19,0,7.2,0.0,7.2,4.21,66,0.66,60,432.0,179.4,1
8511,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-20,1,0,2,20,0,7.2,0.0,7.2,4.21,77,0.77,61,439.2,182.39,1
8512,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-21,2,0,2,9,0,7.2,0.0,7.2,4.21,71,0.71,53,381.6,158.47,1
8513,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-22,3,0,2,20,0,7.2,0.0,7.2,4.21,44,0.44,44,316.8,131.56,1
8514,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-23,4,0,2,17,0,7.2,0.0,7.2,4.21,40,0.4,40,288.0,119.6,1
8515,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-24,5,1,2,8,0,7.2,10.0,6.48,4.21,54,0.54,54,349.92,122.58,1
8516,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-25,6,1,2,10,0,7.2,0.0,7.2,4.21,64,0.64,64,460.8,191.36,1
8517,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-26,0,0,2,20,0,7.2,0.0,7.2,4.21,44,0.44,44,316.8,131.56,1
8518,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-27,1,0,2,17,0,7.2,0.0,7.2,4.21,60,0.6,60,432.0,179.4,1
8519,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-28,2,0,2,20,0,7.2,0.0,7.2,4.21,50,0.5,50,360.0,149.5,1
8520,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-02-29,3,0,2,19,0,7.2,0.0,7.2,4.21,17,0.17,17,122.4,50.83,1
8521,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-01,4,0,3,8,0,7.2,0.0,7.2,4.21,83,0.83,48,345.6,143.52,1
8522,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-02,5,1,3,18,0,7.2,10.0,6.48,4.21,72,0.72,72,466.56,163.44,1
8523,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-03,6,1,3,10,0,7.2,0.0,7.2,4.21,43,0.43,43,309.6,128.57,1
8524,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-04,0,0,3,17,0,7.2,0.0,7.2,4.21,84,0.84,54,388.8,161.46,1
8525,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-05,1,0,3,19,0,7.2,0.0,7.2,4.21,32,0.32,32,230.4,95.68,1
8526,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-06,2,0,3,9,0,7.2,0.0,7.2,4.21,90,0.9,69,496.8,206.31,1
8527,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-07,3,0,3,10,0,7.2,0.0,7.2,4.21,24,0.24,24,172.8,71.76,1
8528,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-08,4,0,3,19,0,7.2,0.0,7.2,4.21,43,0.43,43,309.6,128.57,1
8529,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-09,5,1,3,17,0,7.2,0.0,7.2,4.21,58,0.58,58,417.6,173.42,1
8530,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-10,6,1,3,17,0,7.2,0.0,7.2,4.21,34,0.34,34,244.8,101.66,1
8531,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-11,0,0,3,18,0,7.2,0.0,7.2,4.21,57,0.57,57,410.4,170.43,1
8532,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-12,1,0,3,20,0,7.2,0.0,7.2,4.21,79,0.79,56,403.2,167.44,1
8533,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-13,2,0,3,17,0,7.2,0.0,7.2,4.21,27,0.27,27,194.4,80.73,1
8534,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-14,3,0,3,18,0,7.2,0.0,7.2,4.21,61,0.61,61,439.2,182.39,1
8535,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-15,4,0,3,9,0,7.2,0.0,7.2,4.21,62,0.62,49,352.8,146.51,1
8536,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-16,5,1,3,17,0,7.2,0.0,7.2,4.21,27,0.27,27,194.4,80.73,1
8537,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-17,6,1,3,8,0,7.2,0.0,7.2,4.21,78,0.78,78,561.6,233.22,1
8538,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-18,0,0,3,10,0,7.2,0.0,7.2,4.21,79,0.79,62,446.4,185.38,1
8539,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-19,1,0,3,20,0,7.2,0.0,7.2,4.21,31,0.31,31,223.2,92.69,1
8540,31235,Velveeta Reduced Fat 2% Milk Shells Cheese,dry goods pasta,2024-03-20,2,0,3,17,0,7.2,0.0,7.2,4.21,42,0.42,42,302.4,125.58,1
